Date,Product,Category,Region,Country,City,Budget,Actuals,Channel,Quarter,Month
2025-05-10,Financial Planning Software,Banking Solutions,Asia Pacific,Japan,Yokohama,353327,251261,Partner,2025-Q2,2025-05
2025-05-11,Fraud Detection System,Payment Processing,Europe,United Kingdom,Cardiff,160591,203096,Partner,2025-Q2,2025-05
2025-05-11,Credit Risk Assessment Tool,Risk Management,Asia Pacific,Singapore,North,129693,129931,Partner,2025-Q2,2025-05
2025-05-11,Retirement Planning Service,Risk Management,Asia Pacific,Singapore,North,219900,278379,Partner,2025-Q2,2025-05
2025-05-11,Compliance Management Software,Risk Management,North America,United States,Houston,388208,535553,Partner,2025-Q2,2025-05
2025-05-12,Digital Banking Platform,Insurance Products,North America,Canada,Edmonton,214511,206466,Online,2025-Q2,2025-05
2025-05-12,Fraud Detection System,Payment Processing,Asia Pacific,Japan,Nagoya,237353,330524,Online,2025-Q2,2025-05
2025-05-12,Wealth Management Platform,Payment Processing,Europe,United Kingdom,Birmingham,427534,490708,Retail,2025-Q2,2025-05
2025-05-13,Digital Wallet Solution,Banking Solutions,North America,Mexico,Chihuahua,236206,312632,Online,2025-Q2,2025-05
2025-05-14,Payment Gateway Service,Payment Processing,North America,Mexico,Juárez,285200,310514,Wholesale,2025-Q2,2025-05
2025-05-14,Credit Risk Assessment Tool,Risk Management,Europe,United Kingdom,Liverpool,304572,409234,Wholesale,2025-Q2,2025-05
2025-05-14,Life Insurance Policy,Insurance Products,North America,Canada,Vancouver,137878,126921,Mobile App,2025-Q2,2025-05
2025-05-15,Wealth Management Platform,Banking Solutions,North America,Mexico,Guadalajara,360984,377733,Retail,2025-Q2,2025-05
2025-05-15,Wealth Management Platform,Risk Management,North America,Canada,Quebec City,257371,252502,Retail,2025-Q2,2025-05
2025-05-15,Auto Insurance Coverage,Insurance Products,Asia Pacific,Japan,Nagoya,345056,324260,Retail,2025-Q2,2025-05
2025-05-16,Fraud Detection System,Insurance Products,North America,United States,Dallas,163734,217097,Wholesale,2025-Q2,2025-05
2025-05-16,Retirement Planning Service,Banking Solutions,Europe,Germany,Leipzig,445773,506961,Partner,2025-Q2,2025-05
2025-05-16,Financial Planning Software,Risk Management,North America,Mexico,Puebla,316018,250955,Mobile App,2025-Q2,2025-05
2025-05-16,Credit Risk Assessment Tool,Payment Processing,North America,United States,Houston,191784,247761,Partner,2025-Q2,2025-05
2025-05-16,Wealth Management Platform,Risk Management,Asia Pacific,Singapore,North,194696,205247,Partner,2025-Q2,2025-05
2025-05-17,Compliance Management Software,Payment Processing,Asia Pacific,Japan,Kawasaki,220958,277137,Mobile App,2025-Q2,2025-05
2025-05-17,Digital Wallet Solution,Payment Processing,Asia Pacific,Singapore,North,150747,195663,Online,2025-Q2,2025-05
2025-05-18,Investment Portfolio Management,Banking Solutions,Asia Pacific,Singapore,West,417679,314572,Direct Sales,2025-Q2,2025-05
2025-05-18,Wealth Management Platform,Banking Solutions,Europe,United Kingdom,London,401816,333026,Retail,2025-Q2,2025-05
2025-05-18,Credit Risk Assessment Tool,Risk Management,Asia Pacific,Japan,Osaka,142608,194340,Partner,2025-Q2,2025-05
2025-05-18,Mobile Banking App,Banking Solutions,Asia Pacific,Australia,Wollongong,328654,423547,Online,2025-Q2,2025-05
2025-05-18,Credit Risk Assessment Tool,Insurance Products,Asia Pacific,Singapore,Central,205959,174719,Wholesale,2025-Q2,2025-05
2025-05-18,Wealth Management Platform,Investment Services,Asia Pacific,Japan,Kyoto,189987,139110,Mobile App,2025-Q2,2025-05
2025-05-18,Mobile Banking App,Risk Management,Europe,United Kingdom,Sheffield,388867,282263,Direct Sales,2025-Q2,2025-05
2025-05-19,Digital Wallet Solution,Risk Management,Asia Pacific,Singapore,North,469166,502717,Retail,2025-Q2,2025-05
2025-05-19,Credit Risk Assessment Tool,Banking Solutions,Europe,France,Nice,227581,289483,Partner,2025-Q2,2025-05
2025-05-19,Trading Analytics Tool,Payment Processing,Europe,France,Paris,372648,372862,Retail,2025-Q2,2025-05
2025-05-19,Trading Analytics Tool,Investment Services,North America,United States,Phoenix,192237,232307,Retail,2025-Q2,2025-05
2025-05-20,Fraud Detection System,Insurance Products,Asia Pacific,Australia,Sydney,240706,274456,Direct Sales,2025-Q2,2025-05
2025-05-20,Digital Banking Platform,Payment Processing,Europe,France,Lille,376107,365339,Partner,2025-Q2,2025-05
2025-05-20,Mobile Banking App,Insurance Products,Asia Pacific,Singapore,Central,147407,104023,Wholesale,2025-Q2,2025-05
2025-05-20,Investment Portfolio Management,Payment Processing,Europe,France,Strasbourg,303514,331785,Online,2025-Q2,2025-05
2025-05-21,Trading Analytics Tool,Investment Services,Europe,France,Lyon,308115,330796,Retail,2025-Q2,2025-05
2025-05-21,Financial Planning Software,Banking Solutions,Europe,Germany,Stuttgart,383201,472420,Online,2025-Q2,2025-05
2025-05-21,Payment Gateway Service,Insurance Products,Europe,Germany,Frankfurt,259619,251680,Partner,2025-Q2,2025-05
2025-05-21,Digital Banking Platform,Payment Processing,North America,United States,Dallas,210222,218345,Partner,2025-Q2,2025-05
2025-05-21,Mobile Banking App,Payment Processing,North America,United States,Philadelphia,467958,534025,Direct Sales,2025-Q2,2025-05
2025-05-21,Retirement Planning Service,Insurance Products,Europe,France,Paris,220281,285611,Mobile App,2025-Q2,2025-05
2025-05-22,Financial Planning Software,Banking Solutions,North America,United States,San Diego,459577,476403,Retail,2025-Q2,2025-05
2025-05-22,Mobile Banking App,Payment Processing,Europe,Germany,Frankfurt,176940,221317,Online,2025-Q2,2025-05
2025-05-22,Digital Wallet Solution,Risk Management,Asia Pacific,Japan,Osaka,166894,182704,Wholesale,2025-Q2,2025-05
2025-05-22,Digital Wallet Solution,Insurance Products,North America,Mexico,Mexico City,583104,471130,Direct Sales,2025-Q2,2025-05
2025-05-22,Fraud Detection System,Risk Management,Asia Pacific,Australia,Adelaide,267485,199479,Wholesale,2025-Q2,2025-05
2025-05-22,Investment Portfolio Management,Banking Solutions,Asia Pacific,Australia,Sydney,261725,243545,Online,2025-Q2,2025-05
2025-05-22,Digital Wallet Solution,Insurance Products,Europe,United Kingdom,Bristol,373306,300982,Mobile App,2025-Q2,2025-05
2025-05-22,Credit Risk Assessment Tool,Investment Services,Asia Pacific,Australia,Melbourne,172316,151180,Partner,2025-Q2,2025-05
2025-05-22,Auto Insurance Coverage,Risk Management,Asia Pacific,Australia,Melbourne,162437,128458,Wholesale,2025-Q2,2025-05
2025-05-23,Life Insurance Policy,Investment Services,North America,Mexico,Monterrey,241417,214058,Mobile App,2025-Q2,2025-05
2025-05-23,Wealth Management Platform,Risk Management,Asia Pacific,Japan,Kyoto,219311,237562,Wholesale,2025-Q2,2025-05
2025-05-23,Financial Planning Software,Risk Management,Asia Pacific,Singapore,East,236273,290004,Online,2025-Q2,2025-05
2025-05-23,Property Insurance Package,Risk Management,Asia Pacific,Japan,Saitama,235151,273726,Partner,2025-Q2,2025-05
2025-05-24,Financial Planning Software,Risk Management,Asia Pacific,Australia,Adelaide,265480,332445,Direct Sales,2025-Q2,2025-05
2025-05-25,Investment Portfolio Management,Risk Management,Asia Pacific,Singapore,Northeast,302436,233493,Partner,2025-Q2,2025-05
2025-05-25,Digital Banking Platform,Banking Solutions,Europe,Germany,Essen,463047,621410,Retail,2025-Q2,2025-05
2025-05-25,Digital Banking Platform,Banking Solutions,Asia Pacific,Australia,Melbourne,176430,151188,Wholesale,2025-Q2,2025-05
2025-05-25,Credit Risk Assessment Tool,Banking Solutions,Europe,United Kingdom,Sheffield,413593,508050,Partner,2025-Q2,2025-05
2025-05-25,Compliance Management Software,Investment Services,Asia Pacific,Singapore,East,180683,193939,Mobile App,2025-Q2,2025-05
2025-05-26,Retirement Planning Service,Insurance Products,North America,Canada,Winnipeg,359537,371240,Partner,2025-Q2,2025-05
2025-05-26,Digital Wallet Solution,Payment Processing,Asia Pacific,Japan,Kawasaki,459580,624278,Direct Sales,2025-Q2,2025-05
2025-05-26,Property Insurance Package,Risk Management,Asia Pacific,Australia,Melbourne,188304,263576,Wholesale,2025-Q2,2025-05
2025-05-26,Financial Planning Software,Investment Services,Asia Pacific,Australia,Perth,313147,315445,Direct Sales,2025-Q2,2025-05
2025-05-27,Life Insurance Policy,Risk Management,Europe,Germany,Dortmund,483830,617636,Online,2025-Q2,2025-05
2025-05-27,Life Insurance Policy,Payment Processing,North America,United States,Dallas,362890,337737,Direct Sales,2025-Q2,2025-05
2025-05-27,Investment Portfolio Management,Banking Solutions,Asia Pacific,Australia,Perth,225624,166803,Retail,2025-Q2,2025-05
2025-05-28,Fraud Detection System,Payment Processing,North America,Canada,Edmonton,320114,288523,Online,2025-Q2,2025-05
2025-05-28,Life Insurance Policy,Risk Management,North America,Canada,Vancouver,396405,432416,Direct Sales,2025-Q2,2025-05
2025-05-28,Retirement Planning Service,Banking Solutions,Europe,Germany,Berlin,239970,298045,Mobile App,2025-Q2,2025-05
2025-06-01,Digital Wallet Solution,Risk Management,North America,United States,Houston,305134,386226,Retail,2025-Q2,2025-06
2025-06-01,Trading Analytics Tool,Risk Management,Europe,France,Bordeaux,256734,345930,Wholesale,2025-Q2,2025-06
2025-06-01,Trading Analytics Tool,Risk Management,Europe,Germany,Leipzig,181751,208495,Partner,2025-Q2,2025-06
2025-06-01,Property Insurance Package,Risk Management,Asia Pacific,Japan,Fukuoka,126399,94038,Wholesale,2025-Q2,2025-06
2025-06-01,Trading Analytics Tool,Risk Management,Europe,France,Lyon,323094,417595,Mobile App,2025-Q2,2025-06
2025-06-01,Financial Planning Software,Insurance Products,Europe,Germany,Leipzig,125317,96564,Wholesale,2025-Q2,2025-06
2025-06-02,Investment Portfolio Management,Risk Management,Asia Pacific,Singapore,Central,187963,166437,Wholesale,2025-Q2,2025-06
2025-06-02,Retirement Planning Service,Insurance Products,Europe,Germany,Essen,253598,281436,Partner,2025-Q2,2025-06
2025-06-02,Wealth Management Platform,Payment Processing,North America,United States,Houston,534698,632112,Direct Sales,2025-Q2,2025-06
2025-06-02,Payment Gateway Service,Risk Management,Asia Pacific,Japan,Tokyo,248081,209424,Retail,2025-Q2,2025-06
2025-06-03,Digital Banking Platform,Payment Processing,North America,United States,San Diego,313641,330419,Mobile App,2025-Q2,2025-06
2025-06-03,Financial Planning Software,Risk Management,North America,United States,Dallas,357441,381973,Direct Sales,2025-Q2,2025-06
2025-06-03,Investment Portfolio Management,Investment Services,Europe,Germany,Frankfurt,291433,298312,Retail,2025-Q2,2025-06
2025-06-03,Trading Analytics Tool,Risk Management,Asia Pacific,Australia,Brisbane,235012,323931,Online,2025-Q2,2025-06
2025-06-03,Credit Risk Assessment Tool,Risk Management,Asia Pacific,Singapore,West,114402,123502,Wholesale,2025-Q2,2025-06
2025-06-03,Credit Risk Assessment Tool,Insurance Products,Europe,United Kingdom,London,261905,294060,Direct Sales,2025-Q2,2025-06
2025-06-04,Payment Gateway Service,Banking Solutions,Europe,United Kingdom,Liverpool,275707,369250,Retail,2025-Q2,2025-06
2025-06-04,Retirement Planning Service,Risk Management,North America,Mexico,Monterrey,293101,248636,Direct Sales,2025-Q2,2025-06
2025-06-04,Trading Analytics Tool,Insurance Products,Asia Pacific,Australia,Perth,349082,428813,Partner,2025-Q2,2025-06
2025-06-04,Trading Analytics Tool,Insurance Products,North America,Canada,Quebec City,625854,768124,Direct Sales,2025-Q2,2025-06
2025-06-04,Investment Portfolio Management,Payment Processing,Asia Pacific,Japan,Kyoto,221627,274517,Online,2025-Q2,2025-06
2025-06-05,Credit Risk Assessment Tool,Investment Services,Asia Pacific,Singapore,Central,283320,266465,Mobile App,2025-Q2,2025-06
2025-06-05,Digital Banking Platform,Investment Services,Europe,United Kingdom,Edinburgh,271872,370434,Direct Sales,2025-Q2,2025-06
2025-06-05,Credit Risk Assessment Tool,Investment Services,Asia Pacific,Australia,Newcastle,273828,291458,Mobile App,2025-Q2,2025-06
2025-06-07,Property Insurance Package,Payment Processing,Asia Pacific,Singapore,North,318703,253506,Wholesale,2025-Q2,2025-06
2025-06-08,Retirement Planning Service,Payment Processing,Europe,Germany,Stuttgart,297239,360300,Retail,2025-Q2,2025-06
2025-06-08,Wealth Management Platform,Payment Processing,North America,Mexico,León,256929,212829,Wholesale,2025-Q2,2025-06
2025-06-08,Financial Planning Software,Risk Management,Europe,Germany,Stuttgart,176759,151276,Mobile App,2025-Q2,2025-06
2025-06-08,Retirement Planning Service,Insurance Products,Asia Pacific,Australia,Melbourne,253334,317500,Mobile App,2025-Q2,2025-06
2025-06-08,Fraud Detection System,Risk Management,North America,United States,Houston,302519,228061,Wholesale,2025-Q2,2025-06
2025-06-09,Digital Banking Platform,Banking Solutions,Europe,France,Marseille,279139,281776,Partner,2025-Q2,2025-06
2025-06-09,Retirement Planning Service,Risk Management,Europe,United Kingdom,London,323561,348969,Wholesale,2025-Q2,2025-06
2025-06-10,Digital Wallet Solution,Risk Management,North America,Mexico,Monterrey,246587,213440,Partner,2025-Q2,2025-06
2025-06-10,Payment Gateway Service,Risk Management,Asia Pacific,Australia,Sunshine Coast,448510,508578,Direct Sales,2025-Q2,2025-06
2025-06-10,Investment Portfolio Management,Insurance Products,Asia Pacific,Singapore,Northeast,129473,174023,Mobile App,2025-Q2,2025-06
2025-06-10,Compliance Management Software,Banking Solutions,North America,Canada,Vancouver,320116,447691,Direct Sales,2025-Q2,2025-06
2025-06-10,Payment Gateway Service,Insurance Products,North America,Mexico,Nezahualcóyotl,210867,187919,Wholesale,2025-Q2,2025-06
2025-06-11,Property Insurance Package,Risk Management,Asia Pacific,Japan,Yokohama,216394,179903,Wholesale,2025-Q2,2025-06
2025-06-11,Digital Banking Platform,Payment Processing,Europe,Germany,Munich,232728,293454,Wholesale,2025-Q2,2025-06
2025-06-12,Credit Risk Assessment Tool,Payment Processing,Europe,United Kingdom,Sheffield,329759,390570,Online,2025-Q2,2025-06
2025-06-12,Auto Insurance Coverage,Investment Services,Europe,United Kingdom,Edinburgh,289054,211425,Online,2025-Q2,2025-06
2025-06-12,Auto Insurance Coverage,Risk Management,North America,Mexico,Zapopan,416747,348666,Direct Sales,2025-Q2,2025-06
2025-06-12,Investment Portfolio Management,Risk Management,Europe,Germany,Essen,150286,187161,Wholesale,2025-Q2,2025-06
2025-06-13,Financial Planning Software,Payment Processing,Asia Pacific,Japan,Yokohama,132342,167898,Partner,2025-Q2,2025-06
2025-06-13,Life Insurance Policy,Investment Services,Asia Pacific,Australia,Adelaide,300524,382486,Partner,2025-Q2,2025-06
2025-06-13,Fraud Detection System,Risk Management,Europe,United Kingdom,Glasgow,129335,154276,Mobile App,2025-Q2,2025-06
2025-06-14,Auto Insurance Coverage,Insurance Products,North America,Mexico,Tijuana,348594,263685,Direct Sales,2025-Q2,2025-06
2025-06-14,Property Insurance Package,Insurance Products,Europe,France,Bordeaux,335845,380555,Online,2025-Q2,2025-06
2025-06-15,Digital Banking Platform,Risk Management,North America,United States,Phoenix,134285,97019,Partner,2025-Q2,2025-06
2025-06-15,Trading Analytics Tool,Payment Processing,Asia Pacific,Singapore,Central,241537,206109,Mobile App,2025-Q2,2025-06
2025-06-15,Investment Portfolio Management,Insurance Products,Asia Pacific,Singapore,Northeast,188113,219100,Online,2025-Q2,2025-06
2025-06-16,Digital Banking Platform,Investment Services,North America,Canada,Mississauga,229131,231547,Wholesale,2025-Q2,2025-06
2025-06-16,Financial Planning Software,Investment Services,North America,Mexico,León,209392,257972,Retail,2025-Q2,2025-06
2025-06-16,Financial Planning Software,Investment Services,Asia Pacific,Japan,Kobe,525382,633779,Direct Sales,2025-Q2,2025-06
2025-06-17,Trading Analytics Tool,Banking Solutions,Asia Pacific,Singapore,Central,150809,184557,Mobile App,2025-Q2,2025-06
2025-06-17,Mobile Banking App,Payment Processing,North America,Canada,Hamilton,598100,512432,Direct Sales,2025-Q2,2025-06
2025-06-17,Trading Analytics Tool,Payment Processing,Europe,Germany,Frankfurt,397115,348263,Retail,2025-Q2,2025-06
2025-06-17,Compliance Management Software,Insurance Products,Europe,Germany,Berlin,358822,490739,Partner,2025-Q2,2025-06
2025-06-17,Life Insurance Policy,Banking Solutions,North America,Mexico,Zapopan,319005,240593,Mobile App,2025-Q2,2025-06
2025-06-18,Trading Analytics Tool,Payment Processing,Asia Pacific,Japan,Osaka,244993,340489,Mobile App,2025-Q2,2025-06
2025-06-18,Financial Planning Software,Investment Services,Asia Pacific,Japan,Sapporo,145640,188811,Retail,2025-Q2,2025-06
2025-06-18,Property Insurance Package,Risk Management,North America,Canada,Mississauga,412286,475950,Retail,2025-Q2,2025-06
2025-06-18,Wealth Management Platform,Banking Solutions,North America,Mexico,Mexico City,287028,251843,Mobile App,2025-Q2,2025-06
2025-06-19,Compliance Management Software,Investment Services,Europe,France,Paris,389916,423006,Online,2025-Q2,2025-06
2025-06-19,Trading Analytics Tool,Payment Processing,Asia Pacific,Singapore,Northeast,452215,396589,Retail,2025-Q2,2025-06
2025-06-20,Property Insurance Package,Banking Solutions,North America,United States,Philadelphia,387678,279783,Wholesale,2025-Q2,2025-06
2025-06-20,Auto Insurance Coverage,Banking Solutions,North America,Mexico,Mexico City,674117,596473,Direct Sales,2025-Q2,2025-06
2025-06-21,Fraud Detection System,Risk Management,North America,Canada,Hamilton,321099,416710,Direct Sales,2025-Q2,2025-06
2025-06-21,Wealth Management Platform,Risk Management,North America,Mexico,Tijuana,509883,698381,Online,2025-Q2,2025-06
2025-06-21,Life Insurance Policy,Investment Services,North America,Mexico,Nezahualcóyotl,366910,420554,Mobile App,2025-Q2,2025-06
2025-06-21,Digital Wallet Solution,Insurance Products,North America,United States,New York,310703,379389,Partner,2025-Q2,2025-06
2025-06-22,Compliance Management Software,Investment Services,Europe,Germany,Leipzig,332187,398972,Partner,2025-Q2,2025-06
2025-06-22,Compliance Management Software,Payment Processing,North America,Mexico,Guadalajara,427189,406875,Retail,2025-Q2,2025-06
2025-06-22,Compliance Management Software,Risk Management,Asia Pacific,Japan,Yokohama,112387,151885,Mobile App,2025-Q2,2025-06
2025-06-23,Digital Wallet Solution,Risk Management,Asia Pacific,Singapore,Northeast,104662,92547,Online,2025-Q2,2025-06
2025-06-23,Wealth Management Platform,Investment Services,Europe,France,Marseille,263739,321193,Online,2025-Q2,2025-06
2025-06-24,Mobile Banking App,Payment Processing,North America,United States,Houston,297610,290517,Mobile App,2025-Q2,2025-06
2025-06-24,Investment Portfolio Management,Investment Services,North America,Canada,Winnipeg,279925,224693,Mobile App,2025-Q2,2025-06
2025-06-24,Digital Wallet Solution,Insurance Products,Europe,France,Bordeaux,388194,289045,Direct Sales,2025-Q2,2025-06
2025-06-24,Digital Banking Platform,Risk Management,Europe,Germany,Stuttgart,428971,499406,Direct Sales,2025-Q2,2025-06
2025-06-24,Mobile Banking App,Banking Solutions,Asia Pacific,Japan,Nagoya,403209,552626,Retail,2025-Q2,2025-06
2025-06-25,Auto Insurance Coverage,Risk Management,Asia Pacific,Australia,Wollongong,304797,293984,Mobile App,2025-Q2,2025-06
2025-06-25,Auto Insurance Coverage,Banking Solutions,Europe,United Kingdom,Edinburgh,341251,241853,Online,2025-Q2,2025-06
2025-06-25,Financial Planning Software,Payment Processing,North America,United States,Los Angeles,243236,180400,Partner,2025-Q2,2025-06
2025-06-25,Compliance Management Software,Insurance Products,Asia Pacific,Japan,Kawasaki,432062,560796,Retail,2025-Q2,2025-06
2025-06-26,Life Insurance Policy,Payment Processing,Asia Pacific,Singapore,East,310252,233851,Partner,2025-Q2,2025-06
2025-06-26,Auto Insurance Coverage,Insurance Products,North America,Mexico,Guadalajara,279890,317552,Retail,2025-Q2,2025-06
2025-06-26,Digital Wallet Solution,Banking Solutions,Europe,Germany,Dortmund,338603,419540,Retail,2025-Q2,2025-06
2025-06-26,Digital Banking Platform,Banking Solutions,North America,Canada,Edmonton,481848,413282,Partner,2025-Q2,2025-06
2025-06-26,Trading Analytics Tool,Banking Solutions,North America,Mexico,Juárez,529637,699900,Partner,2025-Q2,2025-06
2025-06-26,Fraud Detection System,Risk Management,North America,Canada,Winnipeg,271837,327473,Partner,2025-Q2,2025-06
2025-06-27,Digital Wallet Solution,Banking Solutions,Europe,France,Nice,401189,422756,Partner,2025-Q2,2025-06
2025-06-27,Trading Analytics Tool,Banking Solutions,Asia Pacific,Japan,Yokohama,112538,125284,Mobile App,2025-Q2,2025-06
2025-06-27,Fraud Detection System,Payment Processing,Asia Pacific,Australia,Melbourne,201098,252423,Partner,2025-Q2,2025-06
2025-06-27,Payment Gateway Service,Insurance Products,Europe,France,Montpellier,290019,386604,Mobile App,2025-Q2,2025-06
2025-06-27,Investment Portfolio Management,Risk Management,Asia Pacific,Singapore,North,276024,211265,Online,2025-Q2,2025-06
2025-06-28,Retirement Planning Service,Investment Services,North America,Canada,Mississauga,307201,219262,Direct Sales,2025-Q2,2025-06
2025-06-28,Life Insurance Policy,Insurance Products,North America,Canada,Toronto,168031,219011,Wholesale,2025-Q2,2025-06
2025-06-28,Investment Portfolio Management,Payment Processing,Europe,France,Paris,306350,379069,Direct Sales,2025-Q2,2025-06
2025-06-28,Life Insurance Policy,Payment Processing,Asia Pacific,Singapore,East,276171,346039,Direct Sales,2025-Q2,2025-06
