Date,Product,Category,Region,Country,City,Budget,Actuals,Channel,Quarter,Month
2024-08-24,Tenant Screening Service,Investment Properties,Asia Pacific,Australia,Adelaide,170480,146049,Partner,2024-Q3,2024-08
2024-08-24,Facility Maintenance Service,Investment Properties,Europe,Germany,Stuttgart,276513,321503,Online,2024-Q3,2024-08
2024-08-24,Property Management Software,Construction Services,Asia Pacific,Australia,Gold Coast,105948,148062,Wholesale,2024-Q3,2024-08
2024-08-24,Tenant Screening Service,Construction Services,North America,Canada,Montreal,372342,308983,Direct Sales,2024-Q3,2024-08
2024-08-24,Building Design Software,Property Management,North America,Mexico,Chihuahua,271277,279822,Retail,2024-Q3,2024-08
2024-08-24,Energy Management Solution,Property Management,Europe,Germany,Stuttgart,180720,199508,Online,2024-Q3,2024-08
2024-08-24,Property Listing Platform,Real Estate Technology,Asia Pacific,Singapore,Northeast,98963,137761,Wholesale,2024-Q3,2024-08
2024-08-24,Virtual Property Tours,Investment Properties,Asia Pacific,Singapore,West,97136,112747,Direct Sales,2024-Q3,2024-08
2024-08-24,Lease Management System,Property Management,North America,Mexico,Zapopan,203200,203716,Partner,2024-Q3,2024-08
2024-08-24,Virtual Property Tours,Property Management,Asia Pacific,Japan,Osaka,198292,157924,Retail,2024-Q3,2024-08
2024-08-24,Facility Maintenance Service,Investment Properties,North America,Canada,Quebec City,94283,105992,Mobile App,2024-Q3,2024-08
2024-08-24,Facility Maintenance Service,Investment Properties,Europe,Germany,Berlin,285978,385127,Direct Sales,2024-Q3,2024-08
2024-08-24,Tenant Screening Service,Real Estate Technology,Europe,Germany,Berlin,74744,85404,Mobile App,2024-Q3,2024-08
2024-08-24,Construction Project Management,Property Management,Asia Pacific,Singapore,Central,145048,169771,Direct Sales,2024-Q3,2024-08
2024-08-24,Property Management Software,Investment Properties,Asia Pacific,Singapore,Northeast,192495,204531,Partner,2024-Q3,2024-08
2024-08-24,Construction Project Management,Property Management,North America,Mexico,Tijuana,150848,144982,Mobile App,2024-Q3,2024-08
2024-08-25,Tenant Screening Service,Facility Management,North America,Mexico,Juárez,167808,131711,Wholesale,2024-Q3,2024-08
2024-08-25,Smart Building System,Property Management,Asia Pacific,Japan,Kyoto,172121,136127,Wholesale,2024-Q3,2024-08
2024-08-25,Energy Management Solution,Facility Management,Europe,Germany,Frankfurt,197352,266859,Mobile App,2024-Q3,2024-08
2024-08-25,Commercial Property Investment,Construction Services,North America,Mexico,Mexico City,210988,281253,Partner,2024-Q3,2024-08
2024-08-25,Tenant Screening Service,Real Estate Technology,Asia Pacific,Australia,Brisbane,118575,146803,Online,2024-Q3,2024-08
2024-08-25,Real Estate Analytics Tool,Facility Management,Europe,France,Nantes,182157,224545,Online,2024-Q3,2024-08
2024-08-25,Virtual Property Tours,Real Estate Technology,Europe,Germany,Cologne,146005,144753,Online,2024-Q3,2024-08
2024-08-25,Virtual Property Tours,Investment Properties,North America,Mexico,Monterrey,79637,89181,Online,2024-Q3,2024-08
2024-08-25,Property Listing Platform,Facility Management,North America,United States,San Antonio,259079,213504,Wholesale,2024-Q3,2024-08
2024-08-25,Construction Equipment Rental,Real Estate Technology,Europe,United Kingdom,Bristol,119575,114238,Mobile App,2024-Q3,2024-08
2024-08-25,Construction Project Management,Construction Services,Europe,Germany,Hamburg,217349,205538,Partner,2024-Q3,2024-08
2024-08-25,Energy Management Solution,Property Management,North America,United States,San Diego,109186,121739,Partner,2024-Q3,2024-08
2024-08-25,Real Estate Analytics Tool,Investment Properties,Asia Pacific,Japan,Osaka,176250,242774,Partner,2024-Q3,2024-08
2024-08-25,Smart Building System,Property Management,Europe,France,Paris,178917,232327,Direct Sales,2024-Q3,2024-08
2024-08-25,Construction Project Management,Real Estate Technology,North America,United States,Phoenix,189386,214721,Online,2024-Q3,2024-08
2024-08-26,Energy Management Solution,Construction Services,Asia Pacific,Singapore,Northeast,61412,46115,Wholesale,2024-Q3,2024-08
2024-08-26,Property Valuation Service,Construction Services,Europe,France,Lyon,105583,122477,Wholesale,2024-Q3,2024-08
2024-08-26,Construction Equipment Rental,Facility Management,North America,Mexico,Tijuana,133130,185032,Online,2024-Q3,2024-08
2024-08-26,Property Listing Platform,Construction Services,Europe,United Kingdom,Glasgow,237504,266924,Mobile App,2024-Q3,2024-08
2024-08-26,Real Estate CRM Platform,Property Management,North America,United States,Phoenix,199572,163803,Retail,2024-Q3,2024-08
2024-08-26,Facility Maintenance Service,Construction Services,Europe,Germany,Stuttgart,73768,51940,Wholesale,2024-Q3,2024-08
2024-08-26,Construction Project Management,Facility Management,North America,Mexico,Mexico City,81105,99559,Mobile App,2024-Q3,2024-08
2024-08-26,Lease Management System,Facility Management,Asia Pacific,Australia,Sydney,214510,209770,Retail,2024-Q3,2024-08
2024-08-26,Smart Building System,Facility Management,Asia Pacific,Japan,Tokyo,129558,129589,Mobile App,2024-Q3,2024-08
2024-08-26,Property Listing Platform,Investment Properties,Europe,France,Paris,270567,257622,Retail,2024-Q3,2024-08
2024-08-26,Real Estate Analytics Tool,Facility Management,North America,Canada,Vancouver,328708,432211,Direct Sales,2024-Q3,2024-08
2024-08-26,Construction Equipment Rental,Real Estate Technology,Asia Pacific,Singapore,Central,138186,107883,Partner,2024-Q3,2024-08
2024-08-26,Building Design Software,Property Management,Europe,Germany,Munich,83568,62657,Partner,2024-Q3,2024-08
2024-08-26,Lease Management System,Property Management,Asia Pacific,Singapore,Central,117574,158796,Online,2024-Q3,2024-08
2024-08-26,Virtual Property Tours,Construction Services,Asia Pacific,Australia,Canberra,206347,212748,Retail,2024-Q3,2024-08
2024-08-26,Property Valuation Service,Real Estate Technology,Asia Pacific,Singapore,Central,89822,101862,Partner,2024-Q3,2024-08
2024-08-26,Real Estate Analytics Tool,Real Estate Technology,Europe,Germany,Munich,91461,124647,Partner,2024-Q3,2024-08
2024-08-26,Building Design Software,Construction Services,North America,Canada,Hamilton,325411,394833,Direct Sales,2024-Q3,2024-08
2024-08-26,Smart Building System,Facility Management,Asia Pacific,Japan,Kobe,85567,116595,Online,2024-Q3,2024-08
2024-08-27,Building Design Software,Facility Management,Europe,France,Strasbourg,201432,278085,Direct Sales,2024-Q3,2024-08
2024-08-27,Virtual Property Tours,Facility Management,Asia Pacific,Australia,Wollongong,228864,240873,Online,2024-Q3,2024-08
2024-08-27,Virtual Property Tours,Construction Services,Europe,France,Lyon,160556,158805,Retail,2024-Q3,2024-08
2024-08-27,Construction Project Management,Facility Management,North America,Mexico,Monterrey,92933,105900,Mobile App,2024-Q3,2024-08
2024-08-27,Commercial Property Investment,Facility Management,Asia Pacific,Japan,Kyoto,267157,189535,Retail,2024-Q3,2024-08
2024-08-27,Commercial Property Investment,Real Estate Technology,Asia Pacific,Singapore,Northeast,140201,188413,Partner,2024-Q3,2024-08
2024-08-27,Commercial Property Investment,Construction Services,North America,Canada,Winnipeg,152928,212679,Partner,2024-Q3,2024-08
2024-08-27,Lease Management System,Facility Management,Europe,Germany,Hamburg,111920,113011,Mobile App,2024-Q3,2024-08
2024-08-27,Property Management Software,Investment Properties,North America,Canada,Toronto,264436,264835,Partner,2024-Q3,2024-08
2024-08-27,Facility Maintenance Service,Facility Management,Europe,France,Lille,269005,296766,Direct Sales,2024-Q3,2024-08
2024-08-27,Smart Building System,Facility Management,North America,United States,Houston,105739,112006,Retail,2024-Q3,2024-08
2024-08-27,Smart Building System,Construction Services,Europe,United Kingdom,Glasgow,78191,98558,Mobile App,2024-Q3,2024-08
2024-08-27,Construction Equipment Rental,Property Management,Asia Pacific,Japan,Osaka,133659,104353,Partner,2024-Q3,2024-08
2024-08-27,Property Valuation Service,Facility Management,Europe,Germany,Düsseldorf,246057,181272,Partner,2024-Q3,2024-08
2024-08-27,Real Estate CRM Platform,Investment Properties,Asia Pacific,Japan,Sapporo,90387,76630,Mobile App,2024-Q3,2024-08
2024-08-27,Real Estate Analytics Tool,Property Management,North America,United States,San Diego,200865,152494,Online,2024-Q3,2024-08
2024-08-28,Smart Building System,Investment Properties,Asia Pacific,Japan,Saitama,217702,242918,Direct Sales,2024-Q3,2024-08
2024-08-28,Construction Project Management,Construction Services,Europe,Germany,Cologne,365836,343329,Direct Sales,2024-Q3,2024-08
2024-08-28,Property Management Software,Real Estate Technology,Asia Pacific,Japan,Tokyo,134288,169684,Online,2024-Q3,2024-08
2024-08-28,Property Listing Platform,Facility Management,Asia Pacific,Japan,Kawasaki,64347,63772,Wholesale,2024-Q3,2024-08
2024-08-28,Real Estate CRM Platform,Investment Properties,Asia Pacific,Japan,Tokyo,160693,139423,Partner,2024-Q3,2024-08
2024-08-28,Real Estate Analytics Tool,Investment Properties,Europe,Germany,Dortmund,105928,128873,Wholesale,2024-Q3,2024-08
2024-08-28,Commercial Property Investment,Real Estate Technology,Europe,France,Nice,243554,256077,Online,2024-Q3,2024-08
2024-08-28,Tenant Screening Service,Real Estate Technology,North America,Canada,Ottawa,260534,283451,Retail,2024-Q3,2024-08
2024-08-28,Lease Management System,Real Estate Technology,North America,Mexico,Nezahualcóyotl,189854,206738,Partner,2024-Q3,2024-08
2024-08-28,Construction Project Management,Real Estate Technology,Asia Pacific,Australia,Adelaide,102944,88315,Partner,2024-Q3,2024-08
2024-08-28,Property Listing Platform,Investment Properties,Asia Pacific,Japan,Osaka,185629,184014,Mobile App,2024-Q3,2024-08
2024-08-28,Property Management Software,Real Estate Technology,Asia Pacific,Japan,Fukuoka,251283,254377,Partner,2024-Q3,2024-08
2024-08-28,Property Management Software,Real Estate Technology,North America,United States,Philadelphia,92063,107806,Mobile App,2024-Q3,2024-08
2024-08-28,Construction Project Management,Property Management,Europe,Germany,Essen,132845,180017,Direct Sales,2024-Q3,2024-08
2024-08-28,Virtual Property Tours,Construction Services,Asia Pacific,Singapore,Central,290518,317294,Direct Sales,2024-Q3,2024-08
2024-08-28,Building Design Software,Property Management,Europe,United Kingdom,Manchester,178671,205877,Retail,2024-Q3,2024-08
2024-08-28,Lease Management System,Construction Services,Asia Pacific,Japan,Saitama,181551,134502,Retail,2024-Q3,2024-08
2024-08-28,Smart Building System,Real Estate Technology,North America,United States,New York,109966,106369,Online,2024-Q3,2024-08
2024-08-28,Commercial Property Investment,Property Management,Asia Pacific,Japan,Sapporo,66685,72836,Mobile App,2024-Q3,2024-08
2024-08-28,Tenant Screening Service,Real Estate Technology,North America,United States,San Antonio,71678,76050,Online,2024-Q3,2024-08
2024-08-28,Facility Maintenance Service,Construction Services,North America,Mexico,Juárez,162377,173752,Online,2024-Q3,2024-08
2024-08-28,Property Management Software,Construction Services,Europe,Germany,Stuttgart,180196,186628,Retail,2024-Q3,2024-08
2024-09-01,Lease Management System,Construction Services,Asia Pacific,Australia,Sunshine Coast,215180,221190,Partner,2024-Q3,2024-09
2024-09-01,Property Valuation Service,Investment Properties,Asia Pacific,Australia,Canberra,134122,145639,Wholesale,2024-Q3,2024-09
2024-09-01,Construction Project Management,Facility Management,North America,Canada,Toronto,75407,85005,Mobile App,2024-Q3,2024-09
2024-09-01,Commercial Property Investment,Investment Properties,Europe,France,Paris,99139,85732,Partner,2024-Q3,2024-09
2024-09-01,Building Design Software,Construction Services,North America,Canada,Calgary,136861,185158,Online,2024-Q3,2024-09
2024-09-01,Virtual Property Tours,Investment Properties,Asia Pacific,Singapore,North,50801,50691,Online,2024-Q3,2024-09
2024-09-01,Building Design Software,Real Estate Technology,Europe,United Kingdom,Cardiff,161977,195983,Wholesale,2024-Q3,2024-09
2024-09-01,Smart Building System,Real Estate Technology,Europe,United Kingdom,Edinburgh,98908,106931,Partner,2024-Q3,2024-09
2024-09-01,Real Estate Analytics Tool,Real Estate Technology,North America,Canada,Hamilton,133201,147827,Mobile App,2024-Q3,2024-09
2024-09-01,Construction Project Management,Investment Properties,Asia Pacific,Japan,Sapporo,116372,121218,Partner,2024-Q3,2024-09
2024-09-01,Property Valuation Service,Construction Services,Asia Pacific,Australia,Brisbane,223024,234827,Direct Sales,2024-Q3,2024-09
2024-09-01,Commercial Property Investment,Investment Properties,North America,United States,Dallas,159694,144724,Wholesale,2024-Q3,2024-09
2024-09-01,Facility Maintenance Service,Facility Management,Asia Pacific,Japan,Kyoto,203277,264748,Retail,2024-Q3,2024-09
2024-09-02,Tenant Screening Service,Facility Management,North America,Canada,Montreal,259932,326949,Online,2024-Q3,2024-09
2024-09-02,Lease Management System,Real Estate Technology,North America,United States,New York,367110,429816,Direct Sales,2024-Q3,2024-09
2024-09-02,Commercial Property Investment,Property Management,North America,Canada,Ottawa,247716,183777,Wholesale,2024-Q3,2024-09
2024-09-02,Property Listing Platform,Property Management,North America,Canada,Toronto,180872,175372,Mobile App,2024-Q3,2024-09
2024-09-02,Virtual Property Tours,Real Estate Technology,Europe,France,Bordeaux,133330,127694,Online,2024-Q3,2024-09
2024-09-02,Construction Equipment Rental,Real Estate Technology,Asia Pacific,Australia,Canberra,68561,92412,Wholesale,2024-Q3,2024-09
2024-09-02,Facility Maintenance Service,Investment Properties,North America,Canada,Ottawa,227881,186707,Partner,2024-Q3,2024-09
2024-09-02,Property Listing Platform,Construction Services,Europe,France,Paris,168039,142277,Retail,2024-Q3,2024-09
2024-09-02,Real Estate Analytics Tool,Construction Services,Europe,Germany,Berlin,135595,166287,Online,2024-Q3,2024-09
2024-09-02,Property Valuation Service,Construction Services,North America,Mexico,Nezahualcóyotl,266390,234143,Retail,2024-Q3,2024-09
2024-09-02,Property Management Software,Investment Properties,Europe,United Kingdom,Manchester,148073,136457,Retail,2024-Q3,2024-09
2024-09-02,Lease Management System,Property Management,North America,Canada,Mississauga,182014,234092,Mobile App,2024-Q3,2024-09
2024-09-02,Smart Building System,Construction Services,Asia Pacific,Australia,Melbourne,103867,76868,Wholesale,2024-Q3,2024-09
2024-09-02,Smart Building System,Investment Properties,Asia Pacific,Japan,Sapporo,198282,245521,Retail,2024-Q3,2024-09
2024-09-02,Tenant Screening Service,Investment Properties,Asia Pacific,Australia,Wollongong,85460,90487,Wholesale,2024-Q3,2024-09
2024-09-02,Smart Building System,Real Estate Technology,North America,United States,San Antonio,153759,134950,Wholesale,2024-Q3,2024-09
2024-09-02,Property Valuation Service,Property Management,Asia Pacific,Singapore,West,111252,154575,Mobile App,2024-Q3,2024-09
2024-09-02,Tenant Screening Service,Property Management,North America,United States,San Diego,203868,215993,Direct Sales,2024-Q3,2024-09
2024-09-02,Real Estate CRM Platform,Real Estate Technology,Europe,France,Marseille,248804,313021,Retail,2024-Q3,2024-09
2024-09-02,Property Valuation Service,Construction Services,Asia Pacific,Japan,Tokyo,308390,312288,Direct Sales,2024-Q3,2024-09
2024-09-02,Property Valuation Service,Investment Properties,Asia Pacific,Singapore,East,81675,96711,Retail,2024-Q3,2024-09
2024-09-02,Real Estate CRM Platform,Property Management,North America,Canada,Calgary,303169,258907,Direct Sales,2024-Q3,2024-09
2024-09-02,Commercial Property Investment,Property Management,North America,Mexico,Juárez,189126,261869,Online,2024-Q3,2024-09
2024-09-02,Tenant Screening Service,Construction Services,Asia Pacific,Australia,Melbourne,239495,254477,Direct Sales,2024-Q3,2024-09
2024-09-03,Energy Management Solution,Property Management,Asia Pacific,Australia,Adelaide,127693,103615,Online,2024-Q3,2024-09
